日期,排名,应用ID,应用名称,开发商,相比昨日,分类,公司名称,昨日下载量
2024/3/27,29,414478124,微信,WeChat,相比昨日总榜 - 无变化,社交,深圳市腾讯计算机系统有限公司,-
2024/3/27,30,955396648,火影忍者,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降4,动作,-,-
2024/3/27,31,629774477,芒果TV,快乐阳光,相比昨日总榜 - 下降3,娱乐,湖南快乐阳光互动娱乐传媒有限公司,-
2024/3/27,32,472885640,JJ斗地主,JJWorld(Beijing) Network Technology Company Limited,相比昨日总榜 - 下降2,桌面,竞技世界（北京）网络技术有限公司,-
2024/3/27,33,1593603378,全明星街球派对,网易移动游戏,相比昨日总榜 - 上升103,体育,杭州网易雷火科技有限公司,-
2024/3/27,34,432274380,知乎,"Beijing Zhizhetianxia Technology Co., Ltd.",相比昨日总榜 - 下降2,社交,北京智者天下科技有限公司,-
2024/3/27,35,1160172628,夸克,广州市动悦信息技术有限公司,相比昨日总榜 - 下降2,工具,-,-
2024/3/27,36,1570790378,途游休闲捕鱼,TYSG Games,相比昨日总榜 - 下降2,娱乐场,-,-
2024/3/27,37,444934666,QQ,Tencent Technology (Shenzhen) Company Limited,相比昨日总榜 - 上升7,社交,深圳市腾讯计算机系统有限公司,-
2024/3/27,38,1561105019,捕鱼大咖,游酷盛世科技(北京)有限公司,相比昨日总榜 - 下降3,娱乐场,-,-
2024/3/27,39,586871187,UC浏览器,UCWeb Mobile Private Limited,相比昨日总榜 - 无变化,工具,广州市动景计算机科技有限公司,-
2024/3/27,40,1467190251,原神,miHoYo Games,相比昨日总榜 - 下降4,冒险,上海米哈游网络科技股份有限公司,-
2024/3/27,41,876336838,喜马拉雅「听书社区」电台有声小说相声评书,"Xi Da (Shanghai) Network Technology Co., Ltd.",相比昨日总榜 - 无变化,图书,上海喜马拉雅科技有限公司,-
2024/3/27,42,446324234,欢乐斗地主,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 上升1,桌面,-,-
2024/3/27,43,1282917929,幻唐志,"Guangzhou Duoyi Network Technology Co.,Ltd.",相比昨日总榜 - 下降5,策略,广州多益网络股份有限公司,-
2024/3/27,44,6468993345,最强祖师,"Khorgos Xingjia Network Technology Co., Ltd",相比昨日总榜 - 上升5,模拟,-,-
2024/3/27,45,891616303,指尖四川麻将,"Shenzhen Zen-Game Technology CO.,LTD",相比昨日总榜 - 无变化,桌面,深圳市禅游科技股份有限公司,-
2024/3/27,46,741292507,小红书 ,Xingin,相比昨日总榜 - 上升2,社交,行吟信息科技（上海）有限公司,-
2024/3/27,47,1235504705,QQ飞车,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 无变化,动作,-,-
2024/3/27,48,1555236168,长安幻想,梦趣游戏,相比昨日总榜 - 下降2,策略,-,-
2024/3/27,49,1344733855,光·遇,网易移动游戏,相比昨日总榜 - 下降12,家庭聚会,杭州网易雷火科技有限公司,-
2024/3/27,50,1477031443,抖音极速版,"Beijing Microlive Vision Technology Co., Ltd",相比昨日总榜 - 上升1,娱乐,北京字节跳动科技有限公司,-
2024/3/27,51,1108397779,Fate,Wuhu Sharejoy Network Technology Co.Ltd,相比昨日总榜 - 新进榜,角色扮演,芜湖享游网络技术有限公司,-
2024/3/27,52,895670960,阴阳师,网易移动游戏,相比昨日总榜 - 上升58,策略,杭州网易雷火科技有限公司,-
2024/3/27,53,350962117,微博,SINA Corporation,相比昨日总榜 - 无变化,社交,北京微梦创科网络技术有限公司,-
2024/3/27,54,1579028199,咸鱼之王,Hortor Games,相比昨日总榜 - 下降12,卡牌,北京豪腾嘉科科技有限公司,-
2024/3/27,55,534174796,起点读书,起点中文网,相比昨日总榜 - 下降1,图书,上海玄霆娱乐信息科技有限公司,-
2024/3/27,56,1031897589,问道,雷霆游戏,相比昨日总榜 - 下降4,角色扮演,深圳雷霆信息技术有限公司,-
2024/3/27,57,599852710,WPS Office ,金山办公软件,相比昨日总榜 - 上升3,效率,北京金山办公软件有限公司,-
2024/3/27,58,1032287195,Soul,Shanghai Soul Gate Technology Limited Corporation,相比昨日总榜 - 下降2,社交,上海任意门科技有限公司,-
2024/3/27,59,416048305,美图秀秀,"Xiamen Meitu Technology Co., Ltd.",相比昨日总榜 - 无变化,摄影与录像,厦门美图网科技有限公司,-
2024/3/27,60,1500526240,醒图 ,深圳市脸萌科技有限公司,相比昨日总榜 - 下降3,摄影与录像,深圳市脸萌科技有限公司,-
2024/3/27,61,6446824119,新石器时代,上海鹿游网络科技有限公司,相比昨日总榜 - 下降3,策略,-,-
2024/3/27,62,1330863325,第五人格,网易移动游戏,相比昨日总榜 - 下降7,冒险,杭州网易雷火科技有限公司,-
2024/3/27,63,1459358814,口袋奇兵,Topwar Studio,相比昨日总榜 - 上升3,角色扮演,北京江娱互动科技有限公司,-
2024/3/27,64,1438842875,跑跑卡丁车官方竞速版,Tencent Mobile Games,相比昨日总榜 - 上升120,动作,深圳市腾讯计算机系统有限公司,-
2024/3/27,65,6476085746,龙迹之城,"Hong Kong Metaparty Entertainment Co., Limited",相比昨日总榜 - 无变化,动作,-,-
2024/3/27,66,820847275,多乐够级,"Beijing Pengqu Technology Co.,Ltd.",相比昨日总榜 - 下降2,休闲,北京蓝色创想网络科技有限责任公司,-
2024/3/27,67,1570403558,梦幻花园 ,iDreamSky,相比昨日总榜 - 上升1,模拟,深圳市创梦天地科技有限公司,-
2024/3/27,68,6476966808,武侠大明星,星火成炬工作室,相比昨日总榜 - 上升6,卡牌,-,-
2024/3/27,69,1501314785,途游斗地主,Tuyoo Online HK Limited,相比昨日总榜 - 上升3,卡牌,在线途游(北京）科技有限公司,-
2024/3/27,70,1505445106,暗区突围,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降7,动作,-,-
2024/3/27,71,6444558869,原始征途,巨人网络科技有限公司,相比昨日总榜 - 下降2,策略,上海巨人网络科技有限公司,-
2024/3/27,72,793077082,小冰冰传奇,上海莉莉丝网络,相比昨日总榜 - 下降22,策略,上海莉莉丝网络科技有限公司,-
2024/3/27,73,388627783,扫描全能王,"INTSIG Information Co., Ltd",相比昨日总榜 - 上升6,效率,上海合合信息科技发展有限公司,-
2024/3/27,74,407413403,三国杀,杭州游卡网络技术有限公司,相比昨日总榜 - 下降7,策略,杭州游卡网络技术有限公司,-
2024/3/27,75,910513149,全民K歌,"Tencent Technology (Shanghai) Co., Ltd",相比昨日总榜 - 无变化,娱乐,深圳市腾讯计算机系统有限公司,-
2024/3/27,76,1464655502,烟雨江湖,蓝鲸科技,相比昨日总榜 - 新进榜,角色扮演,杭州蓝鲸网络科技有限公司,-
2024/3/27,77,1016323413,得到,luojilab,相比昨日总榜 - 下降7,图书,得到（天津）文化传播有限公司,-
2024/3/27,78,1219233424,QQ炫舞,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降16,音乐,-,-
2024/3/27,79,952694580,Keep ,Keep,相比昨日总榜 - 下降1,健康健美,北京卡路里科技有限公司,-
2024/3/27,80,1305599559,FC足球世界,Tencent Mobile Games,相比昨日总榜 - 下降9,体育,深圳市腾讯计算机系统有限公司,-
2024/3/27,81,1015364140,大话西游,网易移动游戏,相比昨日总榜 - 下降5,角色扮演,杭州网易雷火科技有限公司,-
2024/3/27,82,1595603316,部落冲突 ,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降9,动作,-,-
2024/3/27,83,6447610302,冒险岛,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 上升21,冒险,-,-
2024/3/27,84,6474293468,向僵尸开炮,"Hainan Shengchang Network Technology Co., Ltd.",相比昨日总榜 - 下降2,策略,-,-
2024/3/27,85,1508509620,孤独战机,同乐科技,相比昨日总榜 - 下降24,动作,-,-
2024/3/27,86,539988420,他趣,"Hubei Haibao Taqu Entertainment Technology Co., Ltd",相比昨日总榜 - 下降2,社交,厦门海豹他趣信息技术股份有限公司,-
2024/3/27,87,1628270358,弹壳特攻队,HABBY GAMES,相比昨日总榜 - 上升46,休闲,-,-
2024/3/27,88,790133739,会玩 ,"Wuhan WoYou Network Technology Co.,Ltd.",相比昨日总榜 - 上升32,社交,武汉微派网络科技有限公司,-
2024/3/27,89,1033387365,倩女幽魂,网易移动游戏,相比昨日总榜 - 下降12,角色扮演,杭州网易雷火科技有限公司,-
2024/3/27,90,952059546,微信读书,Tencent Technology (Shenzhen) Company Limited,相比昨日总榜 - 下降7,图书,深圳市腾讯计算机系统有限公司,-
2024/3/27,91,1559181149,晶核,"Beijing Zhaoxiguangnian Information Technology Co., Ltd",相比昨日总榜 - 下降6,角色扮演,北京朝夕光年信息技术有限公司,-
2024/3/27,92,1468454200,番茄小说 ,"Beijing Zhending Technology Co., Ltd.",相比昨日总榜 - 下降6,图书,北京臻鼎科技有限公司,-
2024/3/27,93,1347776121,实况足球 ,网易移动游戏,相比昨日总榜 - 下降13,体育,杭州网易雷火科技有限公司,-
2024/3/27,94,6470348464,荒野迷城,湖南草花互动网络科技有限公司,相比昨日总榜 - 下降13,卡牌,湖南草花互动网络科技有限公司,-
2024/3/27,95,1665337957,鱼乐达人,游酷盛世科技(北京)有限公司,相比昨日总榜 - 下降8,娱乐场,-,-
2024/3/27,96,1102305688,王者营地,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降3,工具,-,-
2024/3/27,97,983122251,魂斗罗,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降2,角色扮演,-,-
2024/3/27,98,1132257692,天龙八部手游,Tencent Mobile Games,相比昨日总榜 - 上升17,动作,深圳市腾讯计算机系统有限公司,-
2024/3/27,99,1516567721,心遇,杭州网易云音乐科技有限公司,相比昨日总榜 - 上升3,社交,广州网易计算机系统有限公司,-
2024/3/27,100,1489278985,乐乐捕鱼,YOOKU GAMES PTE. LTD.,相比昨日总榜 - 下降2,休闲,-,-
2024/3/27,101,6470174481,三国云梦录,Shanghai Youzu Information Technology Corporation Limited,相比昨日总榜 - 下降11,卡牌,上海游族信息技术有限公司,-
2024/3/27,102,689180123,腾讯欢乐麻将全集,Tencent Mobile Games,相比昨日总榜 - 下降2,桌面,深圳市腾讯计算机系统有限公司,-
2024/3/27,103,1488410151,使命召唤手游,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降12,策略,-,-
2024/3/27,104,1632344522,元梦之星,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降16,竞速,-,-
2024/3/27,105,1454663939,明日方舟,"Shanghai Hypergryph Network Technology Co., Ltd.",相比昨日总榜 - 下降9,卡牌,上海鹰角网络科技有限公司,-
2024/3/27,106,1618911882,恋与深空,Paper Games,相比昨日总榜 - 下降17,模拟,芜湖叠纸网络科技有限公司,-
2024/3/27,107,1472502819,快手极速版,华艺汇龙,相比昨日总榜 - 下降2,摄影与录像,北京华艺汇龙网络科技有限公司,-
2024/3/27,108,1475216610,牵手,"Tianjin Laifu Culture Development Co., Ltd.",相比昨日总榜 - 下降5,社交,-,-
2024/3/27,109,1501671346,一念逍遥·剑修,雷霆游戏,相比昨日总榜 - 下降15,角色扮演,深圳雷霆信息技术有限公司,-
2024/3/27,110,1404192329,完美世界,Tencent Mobile Games,相比昨日总榜 - 下降11,角色扮演,深圳市腾讯计算机系统有限公司,-
2024/3/27,111,480079300,58同城,北京城市网邻信息技术有限公司,相比昨日总榜 - 下降4,生活,北京城市网邻信息技术有限公司,-
2024/3/27,112,1517601112,暗黑破坏神,网易移动游戏,相比昨日总榜 - 新进榜,角色扮演,杭州网易雷火科技有限公司,-
2024/3/27,113,1632570713,乐鸿捕鱼,Linzihuyu,相比昨日总榜 - 下降12,休闲,-,-
2024/3/27,114,1488717505,星球,"Beijing Zhaoxiguangnian Information Technology Co., Ltd",相比昨日总榜 - 上升78,角色扮演,北京朝夕光年信息技术有限公司,-
2024/3/27,115,6471468360,斗罗大陆,"Guangzhou Zhongxu Shuke Information Technology Co., Ltd",相比昨日总榜 - 下降18,角色扮演,-,-
2024/3/27,116,1126393139,狼人杀,"Langren World Network Co., Ltd",相比昨日总榜 - 下降2,社交,上海狼望网络科技有限公司,-
2024/3/27,117,1602457380,石器时代,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降6,策略,-,-
2024/3/27,118,1498874997,巅峰极速,网易移动游戏,相比昨日总榜 - 上升3,竞速,杭州网易雷火科技有限公司,-
2024/3/27,119,1582427876,桃源深处有人家 ,极光计划,相比昨日总榜 - 下降13,休闲,深圳市腾讯计算机系统有限公司,-
2024/3/27,120,6444853360,行侠仗义五千年,"Hainan Changqu Technology Co., Ltd",相比昨日总榜 - 下降8,冒险,-,-
2024/3/27,121,1527968237,浮生忆玲珑,FriendTimes Inc.,相比昨日总榜 - 下降8,角色扮演,苏州好玩友网络科技有限公司,-
2024/3/27,122,861891048,探探,"Tantan Cultural Development (Beijing) Co., Ltd.",相比昨日总榜 - 上升2,社交,探探文化发展（北京）有限公司,-
2024/3/27,123,787130974,咪咕视频,咪咕视讯科技有限公司,相比昨日总榜 - 上升12,娱乐,中国移动通信集团上海有限公司,-
2024/3/27,124,6446892071,冲啊原始人,Ohayoo,相比昨日总榜 - 下降16,卡牌,北京比特漫步科技有限公司,-
2024/3/27,125,6449218635,机甲战队,iDreamSky,相比昨日总榜 - 下降8,休闲,深圳市创梦天地科技有限公司,-
2024/3/27,126,1439754823,光与夜之恋,Tencent Mobile Games,相比昨日总榜 - 下降17,模拟,深圳市腾讯计算机系统有限公司,-
2024/3/27,127,1086842482,新剑侠情缘,Tencent Mobile Games,相比昨日总榜 - 下降9,动作,深圳市腾讯计算机系统有限公司,-
2024/3/27,128,1503319491,梦幻新诛仙,Perfect World Mobile,相比昨日总榜 - 下降9,角色扮演,-,-
2024/3/27,129,1605585211,汽水音乐 ,"Beijing Microlive Vision Technology Co., Ltd",相比昨日总榜 - 下降1,音乐,北京字节跳动科技有限公司,-
2024/3/27,130,491024740,驾考宝典,武汉驾考宝典信息服务有限公司,相比昨日总榜 - 下降3,教育,"Wuhan Mucang Technology Co., Ltd.",-
2024/3/27,131,1387396500,足球在线4移动版,Tencent Mobile Games,相比昨日总榜 - 下降9,体育,深圳市腾讯计算机系统有限公司,-
2024/3/27,132,1093423753,雷速体育,雷速体育,相比昨日总榜 - 下降9,体育,上海炫体信息科技有限公司,-
2024/3/27,133,1234954076,红警OL,Tencent Mobile Games,相比昨日总榜 - 下降1,策略,深圳市腾讯计算机系统有限公司,-
2024/3/27,134,570060128,多邻国Duolingo英语日语法语,Duolingo,相比昨日总榜 - 下降3,教育,北京多邻国科技有限公司,-
2024/3/27,135,1596001475,重返帝国,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降43,模拟,-,-
2024/3/27,136,570608623,腾讯体育,Tencent Technology (Beijing) Company Limited,相比昨日总榜 - 下降2,体育,深圳市腾讯计算机系统有限公司,-
2024/3/27,137,1629375316,冲呀,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降12,卡牌,-,-
2024/3/27,138,996509117,球球大作战,巨人网络科技有限公司,相比昨日总榜 - 下降9,冒险,上海巨人网络科技有限公司,-
2024/3/27,139,654897098,天天爱消除,Tencent Mobile Games,相比昨日总榜 - 下降13,益智解谜,深圳市腾讯计算机系统有限公司,-
2024/3/27,140,1570403223,梦幻家园 ,iDreamSky,相比昨日总榜 - 下降3,益智解谜,深圳市创梦天地科技有限公司,-
2024/3/27,141,1558453472,斗罗大陆,"Khorgas Zhifan Network Technology Co., Ltd.",相比昨日总榜 - 下降25,角色扮演,-,-
2024/3/27,142,426340811,百度文库,"Beijing Baidu Netcom Science & Technology Co.,Ltd",相比昨日总榜 - 下降2,教育,百度在线网络技术（北京）有限公司,-
2024/3/27,143,1552333447,以闪亮之名,祖龙游戏,相比昨日总榜 - 上升29,角色扮演,祖龙（天津）科技有限公司,-
2024/3/27,144,1435567000,明日之后,网易移动游戏,相比昨日总榜 - 下降14,角色扮演,杭州网易雷火科技有限公司,-
2024/3/27,145,1519945981,万国觉醒 ,上海莉莉丝网络,相比昨日总榜 - 下降2,策略,上海莉莉丝网络科技有限公司,-
2024/3/27,146,588673713,酷我音乐,"Kuwo Tianjin Co., Ltd.",相比昨日总榜 - 下降1,音乐,北京酷我科技有限公司,-
2024/3/27,147,906936224,快看漫画,"Kuaikan World (Beijing) Technology CO., LTD.",相比昨日总榜 - 下降6,图书,快看世界（北京）科技有限公司,-
2024/3/27,148,448165862,MOMO陌陌,"Beijing Momo Technology Co., Ltd.",相比昨日总榜 - 上升2,社交,北京陌陌信息技术有限公司,-
2024/3/27,149,963152777,帆书,"Shanghai Soybean Network Technology Co., Ltd.",相比昨日总榜 - 下降2,图书,上海黄豆网络科技有限公司,-
2024/3/27,150,483330461,英雄杀,Tencent Mobile Games,相比昨日总榜 - 上升1,卡牌,深圳市腾讯计算机系统有限公司,-
2024/3/27,151,487608658,QQ阅读,Tencent Mobile Games,相比昨日总榜 - 下降3,图书,深圳市腾讯计算机系统有限公司,-
2024/3/27,152,1563187313,海王捕鱼,"Hainan Palm Entertainment Technology Co.,Ltd.",相比昨日总榜 - 上升7,娱乐场,-,-
2024/3/27,153,966807283,晋江小说阅读,北京晋江原创网络科技有限公司,相比昨日总榜 - 下降9,图书,北京晋江原创网络科技有限公司,-
2024/3/27,154,6444941591,霸业,安徽盈趣网络科技有限公司,相比昨日总榜 - 上升19,卡牌,-,-
2024/3/27,155,957323480,米家,"Beijing Xiaomi Co., Ltd",相比昨日总榜 - 下降6,生活,北京小米科技有限责任公司,-
2024/3/27,156,1579028465,肥鹅健身房,Hortor Games,相比昨日总榜 - 下降10,益智解谜,北京豪腾嘉科科技有限公司,-
2024/3/27,157,1669437212,凡人修仙传,"Anhui Leihu Network Technology Co., Ltd.",相比昨日总榜 - 上升1,动作,-,-
2024/3/27,158,1492415639,指尖捕鱼,上海愉趣网络科技有限公司,相比昨日总榜 - 下降6,娱乐场,上海愉趣网络科技有限公司,-
2024/3/27,159,1503466530,迅雷,深圳市迅雷网络技术有限公司,相比昨日总榜 - 下降4,效率,深圳市迅雷网络技术有限公司,-
2024/3/27,160,1426252715,哔哩哔哩漫画,"Shanghai Hehehe Culture Communication Co.,Ltd",相比昨日总榜 - 下降7,图书,上海幻电信息科技有限公司,-
2024/3/27,161,1232104244,乱世王者,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降23,策略,-,-
2024/3/27,162,1086981081,天下,网易移动游戏,相比昨日总榜 - 新进榜,角色扮演,杭州网易雷火科技有限公司,-
2024/3/27,163,592331499,美颜相机,"Xiamen Meitu Technology Co., Ltd.",相比昨日总榜 - 下降9,摄影与录像,厦门美图网科技有限公司,-
2024/3/27,164,1590274853,少女前线2,"Darkwinter Network Technology Co., Ltd.",相比昨日总榜 - 下降3,策略,-,-
2024/3/27,165,756771906,测测,"Beijing Light For You Technology Co., Ltd.",相比昨日总榜 - 上升5,生活,-,-
2024/3/27,166,1472343551,青藤之恋,"Wuhan Weipai Network Technology Co., Ltd.",相比昨日总榜 - 下降3,社交,武汉微派网络科技有限公司,-
2024/3/27,167,1363039920,伊对,北京米连科技有限公司,相比昨日总榜 - 上升4,社交,北京米连科技有限公司,-
2024/3/27,168,1616812439,合金弹头,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降26,角色扮演,-,-
2024/3/27,169,1637377185,超能世界,盛哲游戏,相比昨日总榜 - 下降7,卡牌,-,-
2024/3/27,170,1477923015,捕鱼炸翻天,上海愉趣网络科技有限公司,相比昨日总榜 - 上升4,娱乐场,上海愉趣网络科技有限公司,-
2024/3/27,171,1468244744,爱聊,"Shenzhen Jinyun Network Technology Co., Ltd",相比昨日总榜 - 下降2,社交,-,-
2024/3/27,172,1612426573,梦想城镇 ,"Beijing Wei Wo Le Yuan Information and Technology Co., Ltd",相比昨日总榜 - 下降6,模拟,-,-
2024/3/27,173,1512093373,航海王热血航线,"Beijing Zhaoxiguangnian Information Technology Co., Ltd",相比昨日总榜 - 下降17,角色扮演,北京朝夕光年信息技术有限公司,-
2024/3/27,174,1209898544,途游捕鱼,Tuyoo Online HK Limited,相比昨日总榜 - 下降6,娱乐场,在线途游(北京）科技有限公司,-
2024/3/27,175,1481453488,剑与远征 ,上海莉莉丝网络,相比昨日总榜 - 上升14,角色扮演,上海莉莉丝网络科技有限公司,-
2024/3/27,176,6449214722,次神,Ark Game Limited,相比昨日总榜 - 下降19,角色扮演,-,-
2024/3/27,177,6448866237,众神派对,上海莉莉丝网络,相比昨日总榜 - 下降12,角色扮演,上海莉莉丝网络科技有限公司,-
2024/3/27,178,6447857169,AI Mate ,KL Mobile,相比昨日总榜 - 新进榜,生活,-,-
2024/3/27,179,673128426,Blued,"Beijing Bluecity Culture And Media Co., Ltd.",相比昨日总榜 - 下降4,社交,-,-
2024/3/27,180,1484048379,腾讯会议,"Tencent Technology (Shanghai) Co., Ltd",相比昨日总榜 - 下降1,商务,深圳市腾讯计算机系统有限公司,-
2024/3/27,181,1425722238,Lysn,"Dear U Co., Ltd.",相比昨日总榜 - 上升1,社交,-,-
2024/3/27,182,1520143280,新仙魔九界,"SHI YI NETWORK TECHNOLOGY (SHANGHAI) CO., LTD",相比昨日总榜 - 上升15,角色扮演,-,-
2024/3/27,183,6469091250,神州千食舫,雷霆游戏,相比昨日总榜 - 上升3,休闲,深圳雷霆信息技术有限公司,-
2024/3/27,184,1020109860,皇家捕鱼电玩城,"International Games System Co., Ltd.",相比昨日总榜 - 下降6,休闲,-,-
2024/3/27,185,1448089228,掼蛋,杭州齐盛网络技术有限公司,相比昨日总榜 - 无变化,桌面,杭州齐盛网络技术有限公司,-
2024/3/27,186,1177889195,轩辕传奇,Tencent Mobile Games,相比昨日总榜 - 下降26,角色扮演,深圳市腾讯计算机系统有限公司,-
2024/3/27,187,6443811950,三国志・战棋版,Lingxi Games Inc.,相比昨日总榜 - 下降48,模拟,广州灵犀互动娱乐有限公司,-
2024/3/27,188,1503642891,富豪麻将,Tuyoo Online HK Limited,相比昨日总榜 - 下降1,娱乐场,在线途游(北京）科技有限公司,-
2024/3/27,189,1641054011,趣拍 ,"Huizhou Youjuan Network Technology Co., Ltd",相比昨日总榜 - 上升2,娱乐,-,-
2024/3/27,190,1294156029,赛尔号,"Shanghai Taomee Network Technology Co., Ltd.",相比昨日总榜 - 新进榜,策略,上海淘米网络科技有限公司,-
2024/3/27,191,1355684731,实况,网易移动游戏,相比昨日总榜 - 下降3,卡牌,杭州网易雷火科技有限公司,-
2024/3/27,192,1336435685,和平营地,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降15,社交,-,-
2024/3/27,193,1595603720,部落冲突,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降17,动作,-,-
2024/3/27,194,6448249135,守塔不能停,"Beijing Jingxi Interactive Technology Co., Ltd.",相比昨日总榜 - 下降27,卡牌,-,-
2024/3/27,195,1449701587,无尽的拉格朗日,网易移动游戏,相比昨日总榜 - 下降14,角色扮演,杭州网易雷火科技有限公司,-
2024/3/27,196,6446884897,这城有良田,益世界网络科技(上海)有限公司,相比昨日总榜 - 下降13,角色扮演,-,-
2024/3/27,197,1504236603,荒野乱斗,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降33,动作,-,-
2024/3/27,198,1494821031,天地劫,"Shanghai Zishun Information Technology Co., Ltd.",相比昨日总榜 - 新进榜,角色扮演,上海紫舜信息技术有限公司,-
2024/3/27,199,1594288016,Wink ,"Xiamen Meitu Technology Co., Ltd.",相比昨日总榜 - 下降1,摄影与录像,厦门美图网科技有限公司,-
2024/3/27,200,1205376082,蜀门手游,上海云蟾数码科技有限公司,相比昨日总榜 - 新进榜,动作,上海云蟾数码科技有限公司,-
