日期,排名,应用ID,应用名称,开发商,相比昨日,分类,公司名称,昨日下载量
2024/3/28,32,432274380,知乎,"Beijing Zhizhetianxia Technology Co., Ltd.",相比昨日总榜 - 上升2,社交,北京智者天下科技有限公司,-
2024/3/28,33,629774477,芒果TV,快乐阳光,相比昨日总榜 - 下降2,娱乐,湖南快乐阳光互动娱乐传媒有限公司,-
2024/3/28,34,6474127167,世界之外,网易移动游戏,相比昨日总榜 - 下降6,卡牌,杭州网易雷火科技有限公司,-
2024/3/28,35,1160172628,夸克,广州市动悦信息技术有限公司,相比昨日总榜 - 无变化,工具,-,-
2024/3/28,36,1570790378,途游休闲捕鱼,TYSG Games,相比昨日总榜 - 无变化,娱乐场,-,-
2024/3/28,37,1639079058,白荆回廊,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 新进榜,卡牌,-,-
2024/3/28,38,1561105019,捕鱼大咖,游酷盛世科技(北京)有限公司,相比昨日总榜 - 无变化,娱乐场,-,-
2024/3/28,39,444934666,QQ,Tencent Technology (Shenzhen) Company Limited,相比昨日总榜 - 下降2,社交,深圳市腾讯计算机系统有限公司,-
2024/3/28,40,586871187,UC浏览器,UCWeb Mobile Private Limited,相比昨日总榜 - 下降1,工具,广州市动景计算机科技有限公司,-
2024/3/28,41,876336838,喜马拉雅「听书社区」电台有声小说相声评书,"Xi Da (Shanghai) Network Technology Co., Ltd.",相比昨日总榜 - 无变化,图书,上海喜马拉雅科技有限公司,-
2024/3/28,42,446324234,欢乐斗地主,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 无变化,桌面,-,-
2024/3/28,43,1467190251,原神,miHoYo Games,相比昨日总榜 - 下降3,冒险,上海米哈游网络科技股份有限公司,-
2024/3/28,44,6443461229,射雕,网易移动游戏,相比昨日总榜 - 新进榜,冒险,杭州网易雷火科技有限公司,-
2024/3/28,45,891616303,指尖四川麻将,"Shenzhen Zen-Game Technology CO.,LTD",相比昨日总榜 - 无变化,桌面,深圳市禅游科技股份有限公司,-
2024/3/28,46,741292507,小红书 ,Xingin,相比昨日总榜 - 无变化,社交,行吟信息科技（上海）有限公司,-
2024/3/28,47,1593603378,全明星街球派对,网易移动游戏,相比昨日总榜 - 下降14,体育,杭州网易雷火科技有限公司,-
2024/3/28,48,6468993345,最强祖师,"Khorgos Xingjia Network Technology Co., Ltd",相比昨日总榜 - 下降4,模拟,-,-
2024/3/28,49,1282917929,幻唐志,"Guangzhou Duoyi Network Technology Co.,Ltd.",相比昨日总榜 - 下降6,策略,广州多益网络股份有限公司,-
2024/3/28,50,1108397779,Fate,Wuhu Sharejoy Network Technology Co.Ltd,相比昨日总榜 - 上升1,角色扮演,芜湖享游网络技术有限公司,-
2024/3/28,51,1477031443,抖音极速版,"Beijing Microlive Vision Technology Co., Ltd",相比昨日总榜 - 下降1,娱乐,北京字节跳动科技有限公司,-
2024/3/28,52,1235504705,QQ飞车,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降5,动作,-,-
2024/3/28,53,1555236168,长安幻想,梦趣游戏,相比昨日总榜 - 下降5,策略,-,-
2024/3/28,54,1498874997,巅峰极速,网易移动游戏,相比昨日总榜 - 上升64,竞速,杭州网易雷火科技有限公司,-
2024/3/28,55,350962117,微博,SINA Corporation,相比昨日总榜 - 下降2,社交,北京微梦创科网络技术有限公司,-
2024/3/28,56,534174796,起点读书,起点中文网,相比昨日总榜 - 下降1,图书,上海玄霆娱乐信息科技有限公司,-
2024/3/28,57,599852710,WPS Office ,金山办公软件,相比昨日总榜 - 无变化,效率,北京金山办公软件有限公司,-
2024/3/28,58,1031897589,问道,雷霆游戏,相比昨日总榜 - 下降2,角色扮演,深圳雷霆信息技术有限公司,-
2024/3/28,59,1032287195,Soul,Shanghai Soul Gate Technology Limited Corporation,相比昨日总榜 - 下降1,社交,上海任意门科技有限公司,-
2024/3/28,60,1459358814,口袋奇兵,Topwar Studio,相比昨日总榜 - 上升3,角色扮演,北京江娱互动科技有限公司,-
2024/3/28,61,416048305,美图秀秀,"Xiamen Meitu Technology Co., Ltd.",相比昨日总榜 - 下降2,摄影与录像,厦门美图网科技有限公司,-
2024/3/28,62,1500526240,醒图 ,深圳市脸萌科技有限公司,相比昨日总榜 - 下降2,摄影与录像,深圳市脸萌科技有限公司,-
2024/3/28,63,895670960,阴阳师,网易移动游戏,相比昨日总榜 - 下降11,策略,杭州网易雷火科技有限公司,-
2024/3/28,64,6476085746,龙迹之城,"Hong Kong Metaparty Entertainment Co., Limited",相比昨日总榜 - 上升1,动作,-,-
2024/3/28,65,1579028199,咸鱼之王,Hortor Games,相比昨日总榜 - 下降11,卡牌,北京豪腾嘉科科技有限公司,-
2024/3/28,66,1102305688,王者营地,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 上升30,工具,-,-
2024/3/28,67,1344733855,光·遇,网易移动游戏,相比昨日总榜 - 下降18,家庭聚会,杭州网易雷火科技有限公司,-
2024/3/28,68,820847275,多乐够级,"Beijing Pengqu Technology Co.,Ltd.",相比昨日总榜 - 下降2,休闲,北京蓝色创想网络科技有限责任公司,-
2024/3/28,69,388627783,扫描全能王,"INTSIG Information Co., Ltd",相比昨日总榜 - 上升4,效率,上海合合信息科技发展有限公司,-
2024/3/28,70,1033387365,倩女幽魂,网易移动游戏,相比昨日总榜 - 上升19,角色扮演,杭州网易雷火科技有限公司,-
2024/3/28,71,6446824119,新石器时代,上海鹿游网络科技有限公司,相比昨日总榜 - 下降10,策略,-,-
2024/3/28,72,6476966808,武侠大明星,星火成炬工作室,相比昨日总榜 - 下降4,卡牌,-,-
2024/3/28,73,1570403558,梦幻花园 ,iDreamSky,相比昨日总榜 - 下降6,模拟,深圳市创梦天地科技有限公司,-
2024/3/28,74,1305599559,FC足球世界,Tencent Mobile Games,相比昨日总榜 - 上升6,体育,深圳市腾讯计算机系统有限公司,-
2024/3/28,75,1015364140,大话西游,网易移动游戏,相比昨日总榜 - 上升6,角色扮演,杭州网易雷火科技有限公司,-
2024/3/28,76,1505445106,暗区突围,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降6,动作,-,-
2024/3/28,77,910513149,全民K歌,"Tencent Technology (Shanghai) Co., Ltd",相比昨日总榜 - 下降2,娱乐,深圳市腾讯计算机系统有限公司,-
2024/3/28,78,1501314785,途游斗地主,Tuyoo Online HK Limited,相比昨日总榜 - 下降9,卡牌,在线途游(北京）科技有限公司,-
2024/3/28,79,1143402987,崩坏3,miHoYo Games,相比昨日总榜 - 新进榜,动作,上海米哈游网络科技股份有限公司,-
2024/3/28,80,1559181149,晶核,"Beijing Zhaoxiguangnian Information Technology Co., Ltd",相比昨日总榜 - 上升11,角色扮演,北京朝夕光年信息技术有限公司,-
2024/3/28,81,952694580,Keep ,Keep,相比昨日总榜 - 下降2,健康健美,北京卡路里科技有限公司,-
2024/3/28,82,407413403,三国杀,杭州游卡网络技术有限公司,相比昨日总榜 - 下降8,策略,杭州游卡网络技术有限公司,-
2024/3/28,83,6471468360,斗罗大陆,"Guangzhou Zhongxu Shuke Information Technology Co., Ltd",相比昨日总榜 - 上升32,角色扮演,-,-
2024/3/28,84,1020071295,忍者必须死3,杭州炎魂网络科技有限公司,相比昨日总榜 - 新进榜,休闲,杭州炎魂网络科技有限公司,-
2024/3/28,85,1595603316,部落冲突 ,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降3,动作,-,-
2024/3/28,86,6444558869,原始征途,巨人网络科技有限公司,相比昨日总榜 - 下降15,策略,上海巨人网络科技有限公司,-
2024/3/28,87,6474293468,向僵尸开炮,"Hainan Shengchang Network Technology Co., Ltd.",相比昨日总榜 - 下降3,策略,-,-
2024/3/28,88,1454663939,明日方舟,"Shanghai Hypergryph Network Technology Co., Ltd.",相比昨日总榜 - 上升17,卡牌,上海鹰角网络科技有限公司,-
2024/3/28,89,1512093373,航海王热血航线,"Beijing Zhaoxiguangnian Information Technology Co., Ltd",相比昨日总榜 - 上升84,角色扮演,北京朝夕光年信息技术有限公司,-
2024/3/28,90,539988420,他趣,"Hubei Haibao Taqu Entertainment Technology Co., Ltd",相比昨日总榜 - 下降4,社交,厦门海豹他趣信息技术股份有限公司,-
2024/3/28,91,1438842875,跑跑卡丁车官方竞速版,Tencent Mobile Games,相比昨日总榜 - 下降27,动作,深圳市腾讯计算机系统有限公司,-
2024/3/28,92,1468454200,番茄小说 ,"Beijing Zhending Technology Co., Ltd.",相比昨日总榜 - 无变化,图书,北京臻鼎科技有限公司,-
2024/3/28,93,952059546,微信读书,Tencent Technology (Shenzhen) Company Limited,相比昨日总榜 - 下降3,图书,深圳市腾讯计算机系统有限公司,-
2024/3/28,94,6470174481,三国云梦录,Shanghai Youzu Information Technology Corporation Limited,相比昨日总榜 - 上升7,卡牌,上海游族信息技术有限公司,-
2024/3/28,95,1665337957,鱼乐达人,游酷盛世科技(北京)有限公司,相比昨日总榜 - 无变化,娱乐场,-,-
2024/3/28,96,790133739,会玩 ,"Wuhan WoYou Network Technology Co.,Ltd.",相比昨日总榜 - 下降8,社交,武汉微派网络科技有限公司,-
2024/3/28,97,6470348464,荒野迷城,湖南草花互动网络科技有限公司,相比昨日总榜 - 下降3,卡牌,湖南草花互动网络科技有限公司,-
2024/3/28,98,6447610302,冒险岛,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降15,冒险,-,-
2024/3/28,99,1347776121,实况足球 ,网易移动游戏,相比昨日总榜 - 下降6,体育,杭州网易雷火科技有限公司,-
2024/3/28,100,1016323413,得到,luojilab,相比昨日总榜 - 下降23,图书,得到（天津）文化传播有限公司,-
2024/3/28,101,983122251,魂斗罗,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降4,角色扮演,-,-
2024/3/28,102,1582427876,桃源深处有人家 ,极光计划,相比昨日总榜 - 上升17,休闲,深圳市腾讯计算机系统有限公司,-
2024/3/28,103,689180123,腾讯欢乐麻将全集,Tencent Mobile Games,相比昨日总榜 - 下降1,桌面,深圳市腾讯计算机系统有限公司,-
2024/3/28,104,1404192329,完美世界,Tencent Mobile Games,相比昨日总榜 - 上升6,角色扮演,深圳市腾讯计算机系统有限公司,-
2024/3/28,105,1516567721,心遇,杭州网易云音乐科技有限公司,相比昨日总榜 - 下降6,社交,广州网易计算机系统有限公司,-
2024/3/28,106,1219233424,QQ炫舞,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降28,音乐,-,-
2024/3/28,107,1458466767,三国志幻想大陆 ,Lingxi Games Inc.,相比昨日总榜 - 新进榜,卡牌,广州灵犀互动娱乐有限公司,-
2024/3/28,108,1628270358,弹壳特攻队,HABBY GAMES,相比昨日总榜 - 下降21,休闲,-,-
2024/3/28,109,1508509620,孤独战机,同乐科技,相比昨日总榜 - 下降24,动作,-,-
2024/3/28,110,1472502819,快手极速版,华艺汇龙,相比昨日总榜 - 下降3,摄影与录像,北京华艺汇龙网络科技有限公司,-
2024/3/28,111,1489278985,乐乐捕鱼,YOOKU GAMES PTE. LTD.,相比昨日总榜 - 下降11,休闲,-,-
2024/3/28,112,793077082,小冰冰传奇,上海莉莉丝网络,相比昨日总榜 - 下降40,策略,上海莉莉丝网络科技有限公司,-
2024/3/28,113,1517601112,暗黑破坏神,网易移动游戏,相比昨日总榜 - 下降1,角色扮演,杭州网易雷火科技有限公司,-
2024/3/28,114,1618911882,恋与深空,Paper Games,相比昨日总榜 - 下降8,模拟,芜湖叠纸网络科技有限公司,-
2024/3/28,115,1632570713,乐鸿捕鱼,Linzihuyu,相比昨日总榜 - 下降2,休闲,-,-
2024/3/28,116,1632344522,元梦之星,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降12,竞速,-,-
2024/3/28,117,1464655502,烟雨江湖,蓝鲸科技,相比昨日总榜 - 下降41,角色扮演,杭州蓝鲸网络科技有限公司,-
2024/3/28,118,1475216610,牵手,"Tianjin Laifu Culture Development Co., Ltd.",相比昨日总榜 - 下降10,社交,-,-
2024/3/28,119,480079300,58同城,北京城市网邻信息技术有限公司,相比昨日总榜 - 下降8,生活,北京城市网邻信息技术有限公司,-
2024/3/28,120,1126393139,狼人杀,"Langren World Network Co., Ltd",相比昨日总榜 - 下降4,社交,上海狼望网络科技有限公司,-
2024/3/28,121,1387396500,足球在线4移动版,Tencent Mobile Games,相比昨日总榜 - 上升10,体育,深圳市腾讯计算机系统有限公司,-
2024/3/28,122,1501671346,一念逍遥·剑修,雷霆游戏,相比昨日总榜 - 下降13,角色扮演,深圳雷霆信息技术有限公司,-
2024/3/28,123,1527968237,浮生忆玲珑,FriendTimes Inc.,相比昨日总榜 - 下降2,角色扮演,苏州好玩友网络科技有限公司,-
2024/3/28,124,1488410151,使命召唤手游,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降21,策略,-,-
2024/3/28,125,1132257692,天龙八部手游,Tencent Mobile Games,相比昨日总榜 - 下降27,动作,深圳市腾讯计算机系统有限公司,-
2024/3/28,126,1629375316,冲呀,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 上升11,卡牌,-,-
2024/3/28,127,1602457380,石器时代,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降10,策略,-,-
2024/3/28,128,787130974,咪咕视频,咪咕视讯科技有限公司,相比昨日总榜 - 下降5,娱乐,中国移动通信集团上海有限公司,-
2024/3/28,129,1170457573,碧蓝航线,Wuhu Sharejoy Network Technology Co.Ltd,相比昨日总榜 - 新进榜,策略,芜湖享游网络技术有限公司,-
2024/3/28,130,1435567000,明日之后,网易移动游戏,相比昨日总榜 - 上升14,角色扮演,杭州网易雷火科技有限公司,-
2024/3/28,131,1234954076,红警OL,Tencent Mobile Games,相比昨日总榜 - 上升2,策略,深圳市腾讯计算机系统有限公司,-
2024/3/28,132,6444853360,行侠仗义五千年,"Hainan Changqu Technology Co., Ltd",相比昨日总榜 - 下降12,冒险,-,-
2024/3/28,133,1488717505,星球,"Beijing Zhaoxiguangnian Information Technology Co., Ltd",相比昨日总榜 - 下降19,角色扮演,北京朝夕光年信息技术有限公司,-
2024/3/28,134,861891048,探探,"Tantan Cultural Development (Beijing) Co., Ltd.",相比昨日总榜 - 下降12,社交,探探文化发展（北京）有限公司,-
2024/3/28,135,1605585211,汽水音乐 ,"Beijing Microlive Vision Technology Co., Ltd",相比昨日总榜 - 下降6,音乐,北京字节跳动科技有限公司,-
2024/3/28,136,1439754823,光与夜之恋,Tencent Mobile Games,相比昨日总榜 - 下降10,模拟,深圳市腾讯计算机系统有限公司,-
2024/3/28,137,491024740,驾考宝典,武汉驾考宝典信息服务有限公司,相比昨日总榜 - 下降7,教育,"Wuhan Mucang Technology Co., Ltd.",-
2024/3/28,138,996509117,球球大作战,巨人网络科技有限公司,相比昨日总榜 - 无变化,冒险,上海巨人网络科技有限公司,-
2024/3/28,139,570608623,腾讯体育,Tencent Technology (Beijing) Company Limited,相比昨日总榜 - 下降3,体育,深圳市腾讯计算机系统有限公司,-
2024/3/28,140,570060128,多邻国Duolingo英语日语法语,Duolingo,相比昨日总榜 - 下降6,教育,北京多邻国科技有限公司,-
2024/3/28,141,1086842482,新剑侠情缘,Tencent Mobile Games,相比昨日总榜 - 下降14,动作,深圳市腾讯计算机系统有限公司,-
2024/3/28,142,1093423753,雷速体育,雷速体育,相比昨日总榜 - 下降10,体育,上海炫体信息科技有限公司,-
2024/3/28,143,6450349915,森之国度,Lingxi Games Inc.,相比昨日总榜 - 新进榜,角色扮演,广州灵犀互动娱乐有限公司,-
2024/3/28,144,1570403223,梦幻家园 ,iDreamSky,相比昨日总榜 - 下降4,益智解谜,深圳市创梦天地科技有限公司,-
2024/3/28,145,1606311056,尘白禁区,海南西山居互动娱乐科技有限公司,相比昨日总榜 - 新进榜,游戏,-,-
2024/3/28,146,6449218635,机甲战队,iDreamSky,相比昨日总榜 - 下降21,休闲,深圳市创梦天地科技有限公司,-
2024/3/28,147,6446892071,冲啊原始人,Ohayoo,相比昨日总榜 - 下降23,卡牌,北京比特漫步科技有限公司,-
2024/3/28,148,1020109860,皇家捕鱼电玩城,"International Games System Co., Ltd.",相比昨日总榜 - 上升36,休闲,-,-
2024/3/28,149,1316322292,梦幻模拟战,"Shanghai Zishun Information Technology Co., Ltd.",相比昨日总榜 - 新进榜,角色扮演,上海紫舜信息技术有限公司,-
2024/3/28,150,426340811,百度文库,"Beijing Baidu Netcom Science & Technology Co.,Ltd",相比昨日总榜 - 下降8,教育,百度在线网络技术（北京）有限公司,-
2024/3/28,151,654897098,天天爱消除,Tencent Mobile Games,相比昨日总榜 - 下降12,益智解谜,深圳市腾讯计算机系统有限公司,-
2024/3/28,152,588673713,酷我音乐,"Kuwo Tianjin Co., Ltd.",相比昨日总榜 - 下降6,音乐,北京酷我科技有限公司,-
2024/3/28,153,483330461,英雄杀,Tencent Mobile Games,相比昨日总榜 - 下降3,卡牌,深圳市腾讯计算机系统有限公司,-
2024/3/28,154,1596001475,重返帝国,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降19,模拟,-,-
2024/3/28,155,448165862,MOMO陌陌,"Beijing Momo Technology Co., Ltd.",相比昨日总榜 - 下降7,社交,北京陌陌信息技术有限公司,-
2024/3/28,156,1503319491,梦幻新诛仙,Perfect World Mobile,相比昨日总榜 - 下降28,角色扮演,-,-
2024/3/28,157,1519945981,万国觉醒 ,上海莉莉丝网络,相比昨日总榜 - 下降12,策略,上海莉莉丝网络科技有限公司,-
2024/3/28,158,1637377185,超能世界,盛哲游戏,相比昨日总榜 - 上升11,卡牌,-,-
2024/3/28,159,1552333447,以闪亮之名,祖龙游戏,相比昨日总榜 - 下降16,角色扮演,祖龙（天津）科技有限公司,-
2024/3/28,160,1563187313,海王捕鱼,"Hainan Palm Entertainment Technology Co.,Ltd.",相比昨日总榜 - 下降8,娱乐场,-,-
2024/3/28,161,906936224,快看漫画,"Kuaikan World (Beijing) Technology CO., LTD.",相比昨日总榜 - 下降14,图书,快看世界（北京）科技有限公司,-
2024/3/28,162,6444941591,霸业,安徽盈趣网络科技有限公司,相比昨日总榜 - 下降8,卡牌,-,-
2024/3/28,163,1088753863,诛仙,完美世界手游,相比昨日总榜 - 新进榜,动作,完美世界控股集团有限公司,-
2024/3/28,164,487608658,QQ阅读,Tencent Mobile Games,相比昨日总榜 - 下降13,图书,深圳市腾讯计算机系统有限公司,-
2024/3/28,165,957323480,米家,"Beijing Xiaomi Co., Ltd",相比昨日总榜 - 下降10,生活,北京小米科技有限责任公司,-
2024/3/28,166,963152777,帆书,"Shanghai Soybean Network Technology Co., Ltd.",相比昨日总榜 - 下降17,图书,上海黄豆网络科技有限公司,-
2024/3/28,167,592331499,美颜相机,"Xiamen Meitu Technology Co., Ltd.",相比昨日总榜 - 下降4,摄影与录像,厦门美图网科技有限公司,-
2024/3/28,168,1669437212,凡人修仙传,"Anhui Leihu Network Technology Co., Ltd.",相比昨日总榜 - 下降11,动作,-,-
2024/3/28,169,1503466530,迅雷,深圳市迅雷网络技术有限公司,相比昨日总榜 - 下降10,效率,深圳市迅雷网络技术有限公司,-
2024/3/28,170,966807283,晋江小说阅读,北京晋江原创网络科技有限公司,相比昨日总榜 - 下降17,图书,北京晋江原创网络科技有限公司,-
2024/3/28,171,1426252715,哔哩哔哩漫画,"Shanghai Hehehe Culture Communication Co.,Ltd",相比昨日总榜 - 下降11,图书,上海幻电信息科技有限公司,-
2024/3/28,172,1558453472,斗罗大陆,"Khorgas Zhifan Network Technology Co., Ltd.",相比昨日总榜 - 下降31,角色扮演,-,-
2024/3/28,173,1232104244,乱世王者,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降12,策略,-,-
2024/3/28,174,1577731637,完美世界,Shanghai Perfect World,相比昨日总榜 - 新进榜,角色扮演,-,-
2024/3/28,175,1579028465,肥鹅健身房,Hortor Games,相比昨日总榜 - 下降19,益智解谜,北京豪腾嘉科科技有限公司,-
2024/3/28,176,1363039920,伊对,北京米连科技有限公司,相比昨日总榜 - 下降9,社交,北京米连科技有限公司,-
2024/3/28,177,1492415639,指尖捕鱼,上海愉趣网络科技有限公司,相比昨日总榜 - 下降19,娱乐场,上海愉趣网络科技有限公司,-
2024/3/28,178,1472343551,青藤之恋,"Wuhan Weipai Network Technology Co., Ltd.",相比昨日总榜 - 下降12,社交,武汉微派网络科技有限公司,-
2024/3/28,179,756771906,测测,"Beijing Light For You Technology Co., Ltd.",相比昨日总榜 - 下降14,生活,-,-
2024/3/28,180,1468244744,爱聊,"Shenzhen Jinyun Network Technology Co., Ltd",相比昨日总榜 - 下降9,社交,-,-
2024/3/28,181,1520143280,新仙魔九界,"SHI YI NETWORK TECHNOLOGY (SHANGHAI) CO., LTD",相比昨日总榜 - 上升1,角色扮演,-,-
2024/3/28,182,1670032934,云・逆水寒,网易移动游戏,相比昨日总榜 - 新进榜,角色扮演,杭州网易雷火科技有限公司,-
2024/3/28,183,1630904325,第七史诗,"Shanghai Zishun Information Technology Co., Ltd.",相比昨日总榜 - 新进榜,卡牌,上海紫舜信息技术有限公司,-
2024/3/28,184,1281434850,狼人杀,网易移动游戏,相比昨日总榜 - 新进榜,社交,杭州网易雷火科技有限公司,-
2024/3/28,185,1612426573,梦想城镇 ,"Beijing Wei Wo Le Yuan Information and Technology Co., Ltd",相比昨日总榜 - 下降13,模拟,-,-
2024/3/28,186,6447857169,AI Mate ,KL Mobile,相比昨日总榜 - 下降8,生活,-,-
2024/3/28,187,673128426,Blued,"Beijing Bluecity Culture And Media Co., Ltd.",相比昨日总榜 - 下降8,社交,-,-
2024/3/28,188,1120536875,贪吃蛇大作战®,"Wuhan Weipai Network Technology Co., Ltd.",相比昨日总榜 - 新进榜,冒险,武汉微派网络科技有限公司,-
2024/3/28,189,1294156029,赛尔号,"Shanghai Taomee Network Technology Co., Ltd.",相比昨日总榜 - 上升1,策略,上海淘米网络科技有限公司,-
2024/3/28,190,6449214722,次神,Ark Game Limited,相比昨日总榜 - 下降14,角色扮演,-,-
2024/3/28,191,1477923015,捕鱼炸翻天,上海愉趣网络科技有限公司,相比昨日总榜 - 下降21,娱乐场,上海愉趣网络科技有限公司,-
2024/3/28,192,6448866237,众神派对,上海莉莉丝网络,相比昨日总榜 - 下降15,角色扮演,上海莉莉丝网络科技有限公司,-
2024/3/28,193,1086981081,天下,网易移动游戏,相比昨日总榜 - 下降31,角色扮演,杭州网易雷火科技有限公司,-
2024/3/28,194,1484048379,腾讯会议,"Tencent Technology (Shanghai) Co., Ltd",相比昨日总榜 - 下降14,商务,深圳市腾讯计算机系统有限公司,-
2024/3/28,195,6444719214,战火勋章,上海莉莉丝网络,相比昨日总榜 - 新进榜,策略,上海莉莉丝网络科技有限公司,-
2024/3/28,196,1503642891,富豪麻将,Tuyoo Online HK Limited,相比昨日总榜 - 下降8,娱乐场,在线途游(北京）科技有限公司,-
2024/3/28,197,1425722238,Lysn,"Dear U Co., Ltd.",相比昨日总榜 - 下降16,社交,-,-
2024/3/28,198,6443811950,三国志・战棋版,Lingxi Games Inc.,相比昨日总榜 - 下降11,模拟,广州灵犀互动娱乐有限公司,-
2024/3/28,199,6469091250,神州千食舫,雷霆游戏,相比昨日总榜 - 下降16,休闲,深圳雷霆信息技术有限公司,-
