日期,排名,应用ID,应用名称,开发商,相比昨日,分类,公司名称,昨日下载量
2024/3/30,16,887314963,BOSS直聘,北京华品博睿网络技术有限公司,相比昨日总榜 - 下降2,商务,北京华品博睿网络技术有限公司,-
2024/3/30,17,472208016,酷狗音乐,"KuGou Technology CO. , LTD",相比昨日总榜 - 下降1,音乐,广州酷狗计算机科技有限公司,-
2024/3/30,18,1544884479,蛋仔派对,网易移动游戏,相比昨日总榜 - 上升4,家庭聚会,杭州网易雷火科技有限公司,-
2024/3/30,19,440948110,快手,"Beijing Kwai Technology Co., Ltd.",相比昨日总榜 - 上升1,摄影与录像,北京快手科技有限公司,-
2024/3/30,20,1525863146,捕鱼大作战,Tuyoo Online HK Limited,相比昨日总榜 - 下降3,模拟,在线途游(北京）科技有限公司,-
2024/3/30,21,336141475,优酷视频,Youku.com Inc.,相比昨日总榜 - 下降3,娱乐,优酷网络技术（北京）有限公司,-
2024/3/30,22,736536022,哔哩哔哩,bilibili,相比昨日总榜 - 上升2,娱乐,上海幻电信息科技有限公司,-
2024/3/30,23,1458072671,剪映 ,深圳市脸萌科技有限公司,相比昨日总榜 - 下降2,摄影与录像,深圳市脸萌科技有限公司,-
2024/3/30,24,547166701,百度网盘,"Beijing Duyou Science and Technology Co.,Ltd.",相比昨日总榜 - 下降1,效率,-,-
2024/3/30,25,791532221,开心消消乐®,乐元素,相比昨日总榜 - 上升5,休闲,乐元素科技（北京）股份有限公司,-
2024/3/30,26,955396648,火影忍者,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 上升2,动作,-,-
2024/3/30,27,6443461229,射雕,网易移动游戏,相比昨日总榜 - 上升11,冒险,杭州网易雷火科技有限公司,-
2024/3/30,28,414478124,微信,WeChat,相比昨日总榜 - 上升1,社交,深圳市腾讯计算机系统有限公司,-
2024/3/30,29,1156439976,心悦俱乐部,Tencent Technology (Shenzhen) Company Limited,相比昨日总榜 - 下降3,娱乐,深圳市腾讯计算机系统有限公司,-
2024/3/30,30,1282917929,幻唐志,"Guangzhou Duoyi Network Technology Co.,Ltd.",相比昨日总榜 - 下降3,策略,广州多益网络股份有限公司,-
2024/3/30,31,472885640,JJ斗地主,JJWorld(Beijing) Network Technology Company Limited,相比昨日总榜 - 上升3,桌面,竞技世界（北京）网络技术有限公司,-
2024/3/30,32,909211092,率土之滨,网易移动游戏,相比昨日总榜 - 下降1,策略,杭州网易雷火科技有限公司,-
2024/3/30,33,444934666,QQ,Tencent Technology (Shenzhen) Company Limited,相比昨日总榜 - 上升8,社交,深圳市腾讯计算机系统有限公司,-
2024/3/30,34,6468898329,仙境传说,"Beijing Ruyi JIngxiu Network Technology Co., Ltd.",相比昨日总榜 - 下降2,角色扮演,-,-
2024/3/30,35,6474127167,世界之外,网易移动游戏,相比昨日总榜 - 下降2,卡牌,杭州网易雷火科技有限公司,-
2024/3/30,36,1235504705,QQ飞车,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 上升7,动作,-,-
2024/3/30,37,432274380,知乎,"Beijing Zhizhetianxia Technology Co., Ltd.",相比昨日总榜 - 下降2,社交,北京智者天下科技有限公司,-
2024/3/30,38,1570790378,途游休闲捕鱼,TYSG Games,相比昨日总榜 - 上升1,娱乐场,-,-
2024/3/30,39,1160172628,夸克,广州市动悦信息技术有限公司,相比昨日总榜 - 下降2,工具,-,-
2024/3/30,40,1561105019,捕鱼大咖,游酷盛世科技(北京)有限公司,相比昨日总榜 - 无变化,娱乐场,-,-
2024/3/30,41,1467190251,原神,miHoYo Games,相比昨日总榜 - 上升1,冒险,上海米哈游网络科技股份有限公司,-
2024/3/30,42,6449214722,次神,Ark Game Limited,相比昨日总榜 - 下降17,角色扮演,-,-
2024/3/30,43,891616303,指尖四川麻将,"Shenzhen Zen-Game Technology CO.,LTD",相比昨日总榜 - 上升4,桌面,深圳市禅游科技股份有限公司,-
2024/3/30,44,629774477,芒果TV,快乐阳光,相比昨日总榜 - 下降8,娱乐,湖南快乐阳光互动娱乐传媒有限公司,-
2024/3/30,45,586871187,UC浏览器,UCWeb Mobile Private Limited,相比昨日总榜 - 无变化,工具,广州市动景计算机科技有限公司,-
2024/3/30,46,446324234,欢乐斗地主,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 无变化,桌面,-,-
2024/3/30,47,876336838,喜马拉雅「听书社区」电台有声小说相声评书,"Xi Da (Shanghai) Network Technology Co., Ltd.",相比昨日总榜 - 下降3,图书,上海喜马拉雅科技有限公司,-
2024/3/30,48,741292507,小红书 ,Xingin,相比昨日总榜 - 无变化,社交,行吟信息科技（上海）有限公司,-
2024/3/30,49,1477031443,抖音极速版,"Beijing Microlive Vision Technology Co., Ltd",相比昨日总榜 - 无变化,娱乐,北京字节跳动科技有限公司,-
2024/3/30,50,1505445106,暗区突围,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 上升21,动作,-,-
2024/3/30,51,6468993345,最强祖师,"Khorgos Xingjia Network Technology Co., Ltd",相比昨日总榜 - 无变化,模拟,-,-
2024/3/30,52,6474293468,向僵尸开炮,"Hainan Shengchang Network Technology Co., Ltd.",相比昨日总榜 - 上升30,策略,-,-
2024/3/30,53,1032287195,Soul,Shanghai Soul Gate Technology Limited Corporation,相比昨日总榜 - 上升6,社交,上海任意门科技有限公司,-
2024/3/30,54,1579028199,咸鱼之王,Hortor Games,相比昨日总榜 - 上升13,卡牌,北京豪腾嘉科科技有限公司,-
2024/3/30,55,350962117,微博,SINA Corporation,相比昨日总榜 - 下降3,社交,北京微梦创科网络技术有限公司,-
2024/3/30,56,1500526240,醒图 ,深圳市脸萌科技有限公司,相比昨日总榜 - 上升4,摄影与录像,深圳市脸萌科技有限公司,-
2024/3/30,57,1632344522,元梦之星,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 上升16,竞速,-,-
2024/3/30,58,416048305,美图秀秀,"Xiamen Meitu Technology Co., Ltd.",相比昨日总榜 - 无变化,摄影与录像,厦门美图网科技有限公司,-
2024/3/30,59,1031897589,问道,雷霆游戏,相比昨日总榜 - 下降6,角色扮演,深圳雷霆信息技术有限公司,-
2024/3/30,60,534174796,起点读书,起点中文网,相比昨日总榜 - 下降4,图书,上海玄霆娱乐信息科技有限公司,-
2024/3/30,61,1555236168,长安幻想,梦趣游戏,相比昨日总榜 - 下降7,策略,-,-
2024/3/30,62,1305599559,FC足球世界,Tencent Mobile Games,相比昨日总榜 - 上升21,体育,深圳市腾讯计算机系统有限公司,-
2024/3/30,63,407413403,三国杀,杭州游卡网络技术有限公司,相比昨日总榜 - 上升22,策略,杭州游卡网络技术有限公司,-
2024/3/30,64,1219233424,QQ炫舞,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降14,音乐,-,-
2024/3/30,65,6476085746,龙迹之城,"Hong Kong Metaparty Entertainment Co., Limited",相比昨日总榜 - 下降3,动作,-,-
2024/3/30,66,1596001475,重返帝国,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 上升3,模拟,-,-
2024/3/30,67,1102305688,王者营地,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 上升1,工具,-,-
2024/3/30,68,1459358814,口袋奇兵,Topwar Studio,相比昨日总榜 - 下降7,角色扮演,北京江娱互动科技有限公司,-
2024/3/30,69,1595603316,部落冲突 ,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 上升17,动作,-,-
2024/3/30,70,599852710,WPS Office ,金山办公软件,相比昨日总榜 - 下降13,效率,北京金山办公软件有限公司,-
2024/3/30,71,6446824119,新石器时代,上海鹿游网络科技有限公司,相比昨日总榜 - 上升4,策略,-,-
2024/3/30,72,1570403558,梦幻花园 ,iDreamSky,相比昨日总榜 - 上升8,模拟,深圳市创梦天地科技有限公司,-
2024/3/30,73,820847275,多乐够级,"Beijing Pengqu Technology Co.,Ltd.",相比昨日总榜 - 上升1,休闲,北京蓝色创想网络科技有限责任公司,-
2024/3/30,74,1033387365,倩女幽魂,网易移动游戏,相比昨日总榜 - 下降2,角色扮演,杭州网易雷火科技有限公司,-
2024/3/30,75,910513149,全民K歌,"Tencent Technology (Shanghai) Co., Ltd",相比昨日总榜 - 上升3,娱乐,深圳市腾讯计算机系统有限公司,-
2024/3/30,76,1488410151,使命召唤手游,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 上升50,策略,-,-
2024/3/30,77,1501314785,途游斗地主,Tuyoo Online HK Limited,相比昨日总榜 - 上升2,卡牌,在线途游(北京）科技有限公司,-
2024/3/30,78,1454663939,明日方舟,"Shanghai Hypergryph Network Technology Co., Ltd.",相比昨日总榜 - 下降2,卡牌,上海鹰角网络科技有限公司,-
2024/3/30,79,895670960,阴阳师,网易移动游戏,相比昨日总榜 - 下降9,策略,杭州网易雷火科技有限公司,-
2024/3/30,80,6444558869,原始征途,巨人网络科技有限公司,相比昨日总榜 - 下降15,策略,上海巨人网络科技有限公司,-
2024/3/30,81,1498874997,巅峰极速,网易移动游戏,相比昨日总榜 - 下降18,竞速,杭州网易雷火科技有限公司,-
2024/3/30,82,1438499417,天涯明月刀,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 上升12,角色扮演,-,-
2024/3/30,83,6443811950,三国志・战棋版,Lingxi Games Inc.,相比昨日总榜 - 新进榜,模拟,广州灵犀互动娱乐有限公司,-
2024/3/30,84,6476966808,武侠大明星,星火成炬工作室,相比昨日总榜 - 下降3,卡牌,-,-
2024/3/30,85,539988420,他趣,"Hubei Haibao Taqu Entertainment Technology Co., Ltd",相比昨日总榜 - 上升3,社交,厦门海豹他趣信息技术股份有限公司,-
2024/3/30,86,1618911882,恋与深空,Paper Games,相比昨日总榜 - 上升6,模拟,芜湖叠纸网络科技有限公司,-
2024/3/30,87,1559181149,晶核,"Beijing Zhaoxiguangnian Information Technology Co., Ltd",相比昨日总榜 - 无变化,角色扮演,北京朝夕光年信息技术有限公司,-
2024/3/30,88,1015364140,大话西游,网易移动游戏,相比昨日总榜 - 上升1,角色扮演,杭州网易雷火科技有限公司,-
2024/3/30,89,1665337957,鱼乐达人,游酷盛世科技(北京)有限公司,相比昨日总榜 - 上升8,娱乐场,-,-
2024/3/30,90,952694580,Keep ,Keep,相比昨日总榜 - 下降6,健康健美,北京卡路里科技有限公司,-
2024/3/30,91,1344733855,光·遇,网易移动游戏,相比昨日总榜 - 无变化,家庭聚会,杭州网易雷火科技有限公司,-
2024/3/30,92,6470348464,荒野迷城,湖南草花互动网络科技有限公司,相比昨日总榜 - 上升7,卡牌,湖南草花互动网络科技有限公司,-
2024/3/30,93,1593603378,全明星街球派对,网易移动游戏,相比昨日总榜 - 下降29,体育,杭州网易雷火科技有限公司,-
2024/3/30,94,388627783,扫描全能王,"INTSIG Information Co., Ltd",相比昨日总榜 - 下降28,效率,上海合合信息科技发展有限公司,-
2024/3/30,95,952059546,微信读书,Tencent Technology (Shenzhen) Company Limited,相比昨日总榜 - 下降2,图书,深圳市腾讯计算机系统有限公司,-
2024/3/30,96,1468454200,番茄小说 ,"Beijing Zhending Technology Co., Ltd.",相比昨日总榜 - 无变化,图书,北京臻鼎科技有限公司,-
2024/3/30,97,6447610302,冒险岛,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 上升16,冒险,-,-
2024/3/30,98,1347776121,实况足球 ,网易移动游戏,相比昨日总榜 - 下降3,体育,杭州网易雷火科技有限公司,-
2024/3/30,99,1639079058,白荆回廊,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降44,卡牌,-,-
2024/3/30,100,1472502819,快手极速版,华艺汇龙,相比昨日总榜 - 上升14,摄影与录像,北京华艺汇龙网络科技有限公司,-
2024/3/30,101,1126393139,狼人杀,"Langren World Network Co., Ltd",相比昨日总榜 - 上升23,社交,上海狼望网络科技有限公司,-
2024/3/30,102,787130974,咪咕视频,咪咕视讯科技有限公司,相比昨日总榜 - 上升27,娱乐,中国移动通信集团上海有限公司,-
2024/3/30,103,6471468360,斗罗大陆,"Guangzhou Zhongxu Shuke Information Technology Co., Ltd",相比昨日总榜 - 下降5,角色扮演,-,-
2024/3/30,104,1489278985,乐乐捕鱼,YOOKU GAMES PTE. LTD.,相比昨日总榜 - 上升8,休闲,-,-
2024/3/30,105,689180123,腾讯欢乐麻将全集,Tencent Mobile Games,相比昨日总榜 - 上升4,桌面,深圳市腾讯计算机系统有限公司,-
2024/3/30,106,1387396500,足球在线4移动版,Tencent Mobile Games,相比昨日总榜 - 下降1,体育,深圳市腾讯计算机系统有限公司,-
2024/3/30,107,6470174481,三国云梦录,Shanghai Youzu Information Technology Corporation Limited,相比昨日总榜 - 下降1,卡牌,上海游族信息技术有限公司,-
2024/3/30,108,1234954076,红警OL,Tencent Mobile Games,相比昨日总榜 - 下降4,策略,深圳市腾讯计算机系统有限公司,-
2024/3/30,109,1516567721,心遇,杭州网易云音乐科技有限公司,相比昨日总榜 - 下降2,社交,广州网易计算机系统有限公司,-
2024/3/30,110,1108397779,Fate,Wuhu Sharejoy Network Technology Co.Ltd,相比昨日总榜 - 下降33,角色扮演,芜湖享游网络技术有限公司,-
2024/3/30,111,1632570713,乐鸿捕鱼,Linzihuyu,相比昨日总榜 - 上升4,休闲,-,-
2024/3/30,112,1170457573,碧蓝航线,Wuhu Sharejoy Network Technology Co.Ltd,相比昨日总榜 - 下降22,策略,芜湖享游网络技术有限公司,-
2024/3/30,113,790133739,会玩 ,"Wuhan WoYou Network Technology Co.,Ltd.",相比昨日总榜 - 下降11,社交,武汉微派网络科技有限公司,-
2024/3/30,114,1404192329,完美世界,Tencent Mobile Games,相比昨日总榜 - 下降11,角色扮演,深圳市腾讯计算机系统有限公司,-
2024/3/30,115,654897098,天天爱消除,Tencent Mobile Games,相比昨日总榜 - 上升23,益智解谜,深圳市腾讯计算机系统有限公司,-
2024/3/30,116,6449218635,机甲战队,iDreamSky,相比昨日总榜 - 上升39,休闲,深圳市创梦天地科技有限公司,-
2024/3/30,117,1093423753,雷速体育,雷速体育,相比昨日总榜 - 上升25,体育,上海炫体信息科技有限公司,-
2024/3/30,118,1579028465,肥鹅健身房,Hortor Games,相比昨日总榜 - 上升42,益智解谜,北京豪腾嘉科科技有限公司,-
2024/3/30,119,983122251,魂斗罗,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降18,角色扮演,-,-
2024/3/30,120,1475216610,牵手,"Tianjin Laifu Culture Development Co., Ltd.",相比昨日总榜 - 下降1,社交,-,-
2024/3/30,121,480079300,58同城,北京城市网邻信息技术有限公司,相比昨日总榜 - 上升1,生活,北京城市网邻信息技术有限公司,-
2024/3/30,122,1439754823,光与夜之恋,Tencent Mobile Games,相比昨日总榜 - 上升18,模拟,深圳市腾讯计算机系统有限公司,-
2024/3/30,123,1602457380,石器时代,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 上升9,策略,-,-
2024/3/30,124,1501671346,一念逍遥·剑修,雷霆游戏,相比昨日总榜 - 下降14,角色扮演,深圳雷霆信息技术有限公司,-
2024/3/30,125,1508509620,孤独战机,同乐科技,相比昨日总榜 - 下降4,动作,-,-
2024/3/30,126,1582427876,桃源深处有人家 ,极光计划,相比昨日总榜 - 下降10,休闲,深圳市腾讯计算机系统有限公司,-
2024/3/30,127,6444853360,行侠仗义五千年,"Hainan Changqu Technology Co., Ltd",相比昨日总榜 - 下降9,冒险,-,-
2024/3/30,128,1637377185,超能世界,盛哲游戏,相比昨日总榜 - 下降5,卡牌,-,-
2024/3/30,129,1016323413,得到,luojilab,相比昨日总榜 - 下降9,图书,得到（天津）文化传播有限公司,-
2024/3/30,130,996509117,球球大作战,巨人网络科技有限公司,相比昨日总榜 - 上升1,冒险,上海巨人网络科技有限公司,-
2024/3/30,131,1020109860,皇家捕鱼电玩城,"International Games System Co., Ltd.",相比昨日总榜 - 上升20,休闲,-,-
2024/3/30,132,1552333447,以闪亮之名,祖龙游戏,相比昨日总榜 - 上升34,角色扮演,祖龙（天津）科技有限公司,-
2024/3/30,133,1143402987,崩坏3,miHoYo Games,相比昨日总榜 - 下降33,动作,上海米哈游网络科技股份有限公司,-
2024/3/30,134,1020071295,忍者必须死3,杭州炎魂网络科技有限公司,相比昨日总榜 - 下降26,休闲,杭州炎魂网络科技有限公司,-
2024/3/30,135,1458466767,三国志幻想大陆 ,Lingxi Games Inc.,相比昨日总榜 - 下降10,卡牌,广州灵犀互动娱乐有限公司,-
2024/3/30,136,1605585211,汽水音乐 ,"Beijing Microlive Vision Technology Co., Ltd",相比昨日总榜 - 下降3,音乐,北京字节跳动科技有限公司,-
2024/3/30,137,861891048,探探,"Tantan Cultural Development (Beijing) Co., Ltd.",相比昨日总榜 - 下降1,社交,探探文化发展（北京）有限公司,-
2024/3/30,138,1132257692,天龙八部手游,Tencent Mobile Games,相比昨日总榜 - 下降8,动作,深圳市腾讯计算机系统有限公司,-
2024/3/30,139,1519945981,万国觉醒 ,上海莉莉丝网络,相比昨日总榜 - 上升9,策略,上海莉莉丝网络科技有限公司,-
2024/3/30,140,1527968237,浮生忆玲珑,FriendTimes Inc.,相比昨日总榜 - 下降13,角色扮演,苏州好玩友网络科技有限公司,-
2024/3/30,141,1558453472,斗罗大陆,"Khorgas Zhifan Network Technology Co., Ltd.",相比昨日总榜 - 上升41,角色扮演,-,-
2024/3/30,142,1438842875,跑跑卡丁车官方竞速版,Tencent Mobile Games,相比昨日总榜 - 下降25,动作,深圳市腾讯计算机系统有限公司,-
2024/3/30,143,1435567000,明日之后,网易移动游戏,相比昨日总榜 - 下降6,角色扮演,杭州网易雷火科技有限公司,-
2024/3/30,144,1570403223,梦幻家园 ,iDreamSky,相比昨日总榜 - 上升10,益智解谜,深圳市创梦天地科技有限公司,-
2024/3/30,145,1512093373,航海王热血航线,"Beijing Zhaoxiguangnian Information Technology Co., Ltd",相比昨日总榜 - 下降34,角色扮演,北京朝夕光年信息技术有限公司,-
2024/3/30,146,570608623,腾讯体育,Tencent Technology (Beijing) Company Limited,相比昨日总榜 - 上升6,体育,深圳市腾讯计算机系统有限公司,-
2024/3/30,147,570060128,多邻国Duolingo英语日语法语,Duolingo,相比昨日总榜 - 无变化,教育,北京多邻国科技有限公司,-
2024/3/30,148,1629375316,冲呀,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降3,卡牌,-,-
2024/3/30,149,1086842482,新剑侠情缘,Tencent Mobile Games,相比昨日总榜 - 下降8,动作,深圳市腾讯计算机系统有限公司,-
2024/3/30,150,1517601112,暗黑破坏神,网易移动游戏,相比昨日总榜 - 下降15,角色扮演,杭州网易雷火科技有限公司,-
2024/3/30,151,1563187313,海王捕鱼,"Hainan Palm Entertainment Technology Co.,Ltd.",相比昨日总榜 - 下降2,娱乐场,-,-
2024/3/30,152,1492415639,指尖捕鱼,上海愉趣网络科技有限公司,相比昨日总榜 - 上升5,娱乐场,上海愉趣网络科技有限公司,-
2024/3/30,153,1232104244,乱世王者,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 上升24,策略,-,-
2024/3/30,154,1628270358,弹壳特攻队,HABBY GAMES,相比昨日总榜 - 下降26,休闲,-,-
2024/3/30,155,588673713,酷我音乐,"Kuwo Tianjin Co., Ltd.",相比昨日总榜 - 上升1,音乐,北京酷我科技有限公司,-
2024/3/30,156,793077082,小冰冰传奇,上海莉莉丝网络,相比昨日总榜 - 下降22,策略,上海莉莉丝网络科技有限公司,-
2024/3/30,157,906936224,快看漫画,"Kuaikan World (Beijing) Technology CO., LTD.",相比昨日总榜 - 上升6,图书,快看世界（北京）科技有限公司,-
2024/3/30,158,491024740,驾考宝典,武汉驾考宝典信息服务有限公司,相比昨日总榜 - 下降12,教育,"Wuhan Mucang Technology Co., Ltd.",-
2024/3/30,159,1503319491,梦幻新诛仙,Perfect World Mobile,相比昨日总榜 - 下降20,角色扮演,-,-
2024/3/30,160,592331499,美颜相机,"Xiamen Meitu Technology Co., Ltd.",相比昨日总榜 - 上升2,摄影与录像,厦门美图网科技有限公司,-
2024/3/30,161,1616812439,合金弹头,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 新进榜,角色扮演,-,-
2024/3/30,162,1464655502,烟雨江湖,蓝鲸科技,相比昨日总榜 - 下降19,角色扮演,杭州蓝鲸网络科技有限公司,-
2024/3/30,163,6446892071,冲啊原始人,Ohayoo,相比昨日总榜 - 下降19,卡牌,北京比特漫步科技有限公司,-
2024/3/30,164,448165862,MOMO陌陌,"Beijing Momo Technology Co., Ltd.",相比昨日总榜 - 下降5,社交,北京陌陌信息技术有限公司,-
2024/3/30,165,1520143280,新仙魔九界,"SHI YI NETWORK TECHNOLOGY (SHANGHAI) CO., LTD",相比昨日总榜 - 上升18,角色扮演,-,-
2024/3/30,166,1669437212,凡人修仙传,"Anhui Leihu Network Technology Co., Ltd.",相比昨日总榜 - 上升4,动作,-,-
2024/3/30,167,1476656987,哈利波特,网易移动游戏,相比昨日总榜 - 新进榜,卡牌,杭州网易雷火科技有限公司,-
2024/3/30,168,957323480,米家,"Beijing Xiaomi Co., Ltd",相比昨日总榜 - 无变化,生活,北京小米科技有限责任公司,-
2024/3/30,169,1066697625,龙珠激斗,Tencent Mobile Games,相比昨日总榜 - 下降4,角色扮演,深圳市腾讯计算机系统有限公司,-
2024/3/30,170,1503466530,迅雷,深圳市迅雷网络技术有限公司,相比昨日总榜 - 上升4,效率,深圳市迅雷网络技术有限公司,-
2024/3/30,171,487608658,QQ阅读,Tencent Mobile Games,相比昨日总榜 - 上升1,图书,深圳市腾讯计算机系统有限公司,-
2024/3/30,172,1426252715,哔哩哔哩漫画,"Shanghai Hehehe Culture Communication Co.,Ltd",相比昨日总榜 - 上升8,图书,上海幻电信息科技有限公司,-
2024/3/30,173,6449702556,铃兰之剑,X.D. Network Inc.,相比昨日总榜 - 下降20,策略,心动网络股份有限公司,-
2024/3/30,174,966807283,晋江小说阅读,北京晋江原创网络科技有限公司,相比昨日总榜 - 上升5,图书,北京晋江原创网络科技有限公司,-
2024/3/30,175,1488717505,星球,"Beijing Zhaoxiguangnian Information Technology Co., Ltd",相比昨日总榜 - 下降25,角色扮演,北京朝夕光年信息技术有限公司,-
2024/3/30,176,483330461,英雄杀,Tencent Mobile Games,相比昨日总榜 - 下降15,卡牌,深圳市腾讯计算机系统有限公司,-
2024/3/30,177,6469091250,神州千食舫,雷霆游戏,相比昨日总榜 - 上升1,休闲,深圳雷霆信息技术有限公司,-
2024/3/30,178,426340811,百度文库,"Beijing Baidu Netcom Science & Technology Co.,Ltd",相比昨日总榜 - 下降20,教育,百度在线网络技术（北京）有限公司,-
2024/3/30,179,1504236603,荒野乱斗,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 新进榜,动作,-,-
2024/3/30,180,756771906,测测,"Beijing Light For You Technology Co., Ltd.",相比昨日总榜 - 上升4,生活,-,-
2024/3/30,181,963152777,帆书,"Shanghai Soybean Network Technology Co., Ltd.",相比昨日总榜 - 下降14,图书,上海黄豆网络科技有限公司,-
2024/3/30,182,1472343551,青藤之恋,"Wuhan Weipai Network Technology Co., Ltd.",相比昨日总榜 - 上升4,社交,武汉微派网络科技有限公司,-
2024/3/30,183,1363039920,伊对,北京米连科技有限公司,相比昨日总榜 - 下降2,社交,北京米连科技有限公司,-
2024/3/30,184,1316322292,梦幻模拟战,"Shanghai Zishun Information Technology Co., Ltd.",相比昨日总榜 - 下降13,角色扮演,上海紫舜信息技术有限公司,-
2024/3/30,185,673128426,Blued,"Beijing Bluecity Culture And Media Co., Ltd.",相比昨日总榜 - 上升14,社交,-,-
2024/3/30,186,1562846889,捕鱼游戏王,"SHI YI NETWORK TECHNOLOGY (SHANGHAI) CO., LTD",相比昨日总榜 - 上升2,娱乐场,-,-
2024/3/30,187,1507966188,最强蜗牛,"Qcplay Digital Co., Ltd.",相比昨日总榜 - 下降18,冒险,厦门青瓷数码技术有限公司,-
2024/3/30,188,1468244744,爱聊,"Shenzhen Jinyun Network Technology Co., Ltd",相比昨日总榜 - 下降3,社交,-,-
2024/3/30,189,6444941591,霸业,安徽盈趣网络科技有限公司,相比昨日总榜 - 下降16,卡牌,-,-
2024/3/30,190,1088753863,诛仙,完美世界手游,相比昨日总榜 - 下降14,动作,完美世界控股集团有限公司,-
2024/3/30,191,1612426573,梦想城镇 ,"Beijing Wei Wo Le Yuan Information and Technology Co., Ltd",相比昨日总榜 - 上升7,模拟,-,-
2024/3/30,192,1205376082,蜀门手游,上海云蟾数码科技有限公司,相比昨日总榜 - 新进榜,动作,上海云蟾数码科技有限公司,-
2024/3/30,193,1670032934,云・逆水寒,网易移动游戏,相比昨日总榜 - 上升2,角色扮演,杭州网易雷火科技有限公司,-
2024/3/30,194,1448089228,掼蛋,杭州齐盛网络技术有限公司,相比昨日总榜 - 新进榜,桌面,杭州齐盛网络技术有限公司,-
2024/3/30,195,1641054011,趣拍 ,"Huizhou Youjuan Network Technology Co., Ltd",相比昨日总榜 - 下降5,娱乐,-,-
2024/3/30,196,1477923015,捕鱼炸翻天,上海愉趣网络科技有限公司,相比昨日总榜 - 上升4,娱乐场,上海愉趣网络科技有限公司,-
2024/3/30,197,1326730621,香肠派对,X.D. Network Inc.,相比昨日总榜 - 新进榜,动作,心动网络股份有限公司,-
2024/3/30,198,1425722238,Lysn,"Dear U Co., Ltd.",相比昨日总榜 - 下降5,社交,-,-
2024/3/30,199,1279207754,荒野行动,网易移动游戏,相比昨日总榜 - 新进榜,策略,杭州网易雷火科技有限公司,-
